"","X","Y","temp","salt"
"1",-0.0634095634095634,0.0272727272727273,17.3011093139648,35.8522109985352
"2",-0.125779625779626,0.0818181818181818,7.98058986663818,34.6680870056152
"3",0.235966735966736,0.654545454545455,2.54249000549316,34.9107131958008
"4",-0.244282744282744,0.218181818181818,3.24879002571106,34.449390411377
"5",-0.485446985446985,0.290909090909091,0.0282100010663271,34.6670875549316
"6",0.416839916839917,0.218181818181818,4.15910005569458,34.9400901794434
"7",0.352390852390852,0.109090909090909,10.7642908096313,35.4706878662109
"8",0.161122661122661,0.05,13.9966096878052,35.8299903869629
"9",-0.138253638253638,0.0181818181818182,23.3579902648926,36.9969100952148
"10",-0.281704781704782,0.0145454545454545,16.7600898742676,35.6366119384766
"11",-0.294178794178794,0.0127272727272728,15.7514095306396,35.4735870361328
"12",-0.269230769230769,0.318181818181818,2.82610011100769,34.7000122070312
"13",0.238045738045738,0.763636363636364,2.45069003105164,34.8961868286133
"14",0.321205821205821,0.418181818181818,3.33080005645752,34.9608879089355
"15",-0.0717255717255717,0.172727272727273,4.10399007797241,34.5282897949219
"16",0.452182952182952,0.0318181818181818,8.89410972595215,35.0862884521484
"17",-0.00103950103950101,0.0227272727272727,15.3232002258301,35.5762901306152
"18",-0.22972972972973,0.0772727272727273,11.8662996292114,35.0179100036621
"19",0.227650727650728,0.281818181818182,5.56441020965576,35.231388092041
"20",0.0218295218295218,0.509090909090909,2.74441003799438,34.9195098876953
"21",0.344074844074844,0.0154545454545454,14.5009908676147,35.9165992736816
"22",-0.204781704781705,0.118181818181818,6.74330997467041,34.4772109985352
"23",-0.5,0.00727272727272726,-0.873600006103516,33.9806900024414
"24",-0.0675675675675675,0.818181818181818,0.929210007190704,34.7385101318359
"25",0.3004158004158,0.00727272727272726,18.5190906524658,36.2898902893066
"26",0.215176715176715,0.05,16.0815086364746,36.264087677002
"27",-0.0717255717255717,0.8,1.02111005783081,34.7509117126465
"28",-0.0176715176715176,0.00181818181818183,26.7756996154785,36.0993881225586
"29",-0.3004158004158,0.154545454545455,4.11881017684937,34.2318878173828
"30",-0.443866943866944,0.00363636363636366,2.24040007591248,33.8864898681641
"31",0.24012474012474,0.0145454545454545,19.989990234375,36.9208869934082
"32",-0.269230769230769,0.209090909090909,3.34499001502991,34.3465881347656
"33",-0.215176715176715,0.00454545454545452,23.3292999267578,36.518310546875
"34",-0.0696465696465696,0.245454545454545,4.24710988998413,34.8720016479492
"35",0.317047817047817,0.309090909090909,4.0321102142334,34.9762001037598
"36",-0.35031185031185,0.163636363636364,3.29341006278992,34.2531890869141
"37",0.152806652806653,0.0545454545454546,13.0291900634766,35.6535873413086
"38",0.402286902286902,0.0318181818181818,11.8843908309937,35.5531997680664
"39",0.312889812889813,0.000909090909090915,18.9563999176025,36.2079887390137
"40",-0.100831600831601,0.136363636363636,4.75158977508545,34.4524879455566
"41",-0.27962577962578,0.345454545454545,2.84399008750916,34.753589630127
"42",0.358627858627859,0.281818181818182,4.34941005706787,35.0104904174805
"43",-0.152806652806653,0.245454545454545,3.83781003952026,34.8078994750977
"44",-0.45010395010395,0.00272727272727274,1.75011003017426,33.9142875671387
"45",0.391891891891892,0.209090909090909,4.81170988082886,35.008487701416
"46",0.0675675675675675,0.000909090909090915,27.0777912139893,35.5091018676758
"47",-0.213097713097713,0.472727272727273,2.86009001731873,34.9252891540527
"48",0.312889812889813,0.0318181818181818,14.4707002639771,35.9586868286133
"49",0.497920997920998,0,9.34979057312012,35.108699798584
"50",0.17983367983368,0.527272727272727,2.80889010429382,34.9440116882324
"51",0.208939708939709,0.636363636363636,2.51938986778259,34.9157104492188
"52",0.202702702702703,0.00181818181818183,22.9569911956787,37.1770095825195
"53",0.262993762993763,0.109090909090909,11.6377000808716,35.5822982788086
"54",0.0862785862785863,0.763636363636364,2.36180996894836,34.8932876586914
"55",-0.346153846153846,0.0681818181818182,6.83051013946533,34.3628883361816
